,Date,Hour,Market Demand,Ontario Demand
5121,2014-08-02,10,16685,15295
5122,2014-08-02,11,17336,15882
5123,2014-08-02,12,17811,16273
5124,2014-08-02,13,18321,16473
5125,2014-08-02,14,17993,16598
5126,2014-08-02,15,17922,16633
5127,2014-08-02,16,17765,16806
5128,2014-08-02,17,17801,16894
5129,2014-08-02,18,17604,16702
5130,2014-08-02,19,17245,16374
5131,2014-08-02,20,17012,16250
5132,2014-08-02,21,17139,16417
5133,2014-08-02,22,16531,15609
5134,2014-08-02,23,15960,14602
5135,2014-08-02,24,15797,13757
5136,2014-08-03,1,14981,13104
5137,2014-08-03,2,14499,12573
5138,2014-08-03,3,14225,12292
5139,2014-08-03,4,13991,12138
5140,2014-08-03,5,14160,12278
5141,2014-08-03,6,13989,12169
5142,2014-08-03,7,14098,12597
5143,2014-08-03,8,14675,13251
5144,2014-08-03,9,15012,14006
5145,2014-08-03,10,15575,14603
5146,2014-08-03,11,16492,15352
5147,2014-08-03,12,17298,15833
5148,2014-08-03,13,17254,16028
5149,2014-08-03,14,17369,16118
5150,2014-08-03,15,17568,16331
5151,2014-08-03,16,17731,16541
5152,2014-08-03,17,18139,16953
5153,2014-08-03,18,18074,17015
5154,2014-08-03,19,18018,16797
5155,2014-08-03,20,17817,16508
5156,2014-08-03,21,17990,16810
5157,2014-08-03,22,16753,15970
5158,2014-08-03,23,16147,15026
5159,2014-08-03,24,15607,14055
5160,2014-08-04,1,14869,13362
5161,2014-08-04,2,14821,12980
5162,2014-08-04,3,14692,12716
5163,2014-08-04,4,14706,12618
5164,2014-08-04,5,14664,12699
5165,2014-08-04,6,14424,12683
5166,2014-08-04,7,15371,13147
5167,2014-08-04,8,15993,13990
5168,2014-08-04,9,16892,14993
5169,2014-08-04,10,17846,15863
5170,2014-08-04,11,18929,16610
5171,2014-08-04,12,19804,17317
5172,2014-08-04,13,20327,17482
5173,2014-08-04,14,20484,17729
5174,2014-08-04,15,19829,17459
5175,2014-08-04,16,19939,17544
5176,2014-08-04,17,19900,17861
5177,2014-08-04,18,19381,17471
5178,2014-08-04,19,19186,17214
5179,2014-08-04,20,19148,17026
5180,2014-08-04,21,19028,17357
5181,2014-08-04,22,18003,16348
5182,2014-08-04,23,16580,15016
5183,2014-08-04,24,15573,14033
5184,2014-08-05,1,15354,13439
5185,2014-08-05,2,15198,13113
5186,2014-08-05,3,14927,12966
5187,2014-08-05,4,14831,12921
5188,2014-08-05,5,14571,13195
5189,2014-08-05,6,15359,13927
5190,2014-08-05,7,16668,15249
5191,2014-08-05,8,17269,16177
5192,2014-08-05,9,17699,16593
5193,2014-08-05,10,18712,17192
5194,2014-08-05,11,19473,17649
5195,2014-08-05,12,19682,17547
5196,2014-08-05,13,19414,17581
5197,2014-08-05,14,19644,17499
5198,2014-08-05,15,19997,17692
5199,2014-08-05,16,20873,18317
5200,2014-08-05,17,21099,18808
5201,2014-08-05,18,20642,18668
5202,2014-08-05,19,19998,18367
5203,2014-08-05,20,19640,18073
5204,2014-08-05,21,19476,18186
5205,2014-08-05,22,18472,16859
5206,2014-08-05,23,17062,15447
5207,2014-08-05,24,15866,14162
5208,2014-08-06,1,15141,13617
5209,2014-08-06,2,15259,13207
5210,2014-08-06,3,14918,13006
5211,2014-08-06,4,14806,12868
5212,2014-08-06,5,14820,13124
5213,2014-08-06,6,15586,14019
5214,2014-08-06,7,17099,15059
5215,2014-08-06,8,17822,15855
5216,2014-08-06,9,18384,16502
5217,2014-08-06,10,18910,16999
5218,2014-08-06,11,18857,17348
5219,2014-08-06,12,19483,17555
5220,2014-08-06,13,19376,17810
5221,2014-08-06,14,19640,18073
5222,2014-08-06,15,19788,18277
5223,2014-08-06,16,20071,18624
5224,2014-08-06,17,20134,18911
5225,2014-08-06,18,19802,18539
5226,2014-08-06,19,19612,18199
5227,2014-08-06,20,19316,18117
5228,2014-08-06,21,19472,18100
5229,2014-08-06,22,18271,16950
5230,2014-08-06,23,17075,15374
5231,2014-08-06,24,16019,14322
5232,2014-08-07,1,15664,13610
5233,2014-08-07,2,15344,13145
5234,2014-08-07,3,15039,12849
5235,2014-08-07,4,14930,12863
5236,2014-08-07,5,15353,13195
5237,2014-08-07,6,15845,13983
5238,2014-08-07,7,17329,15127
5239,2014-08-07,8,18036,16102
5240,2014-08-07,9,18467,16631
5241,2014-08-07,10,18646,17011
5242,2014-08-07,11,18821,17368
5243,2014-08-07,12,19027,17590
5244,2014-08-07,13,19340,17938
5245,2014-08-07,14,19262,17905
5246,2014-08-07,15,19407,18003
5247,2014-08-07,16,20151,18245
5248,2014-08-07,17,20137,18420
5249,2014-08-07,18,20068,18205
5250,2014-08-07,19,19488,17942
5251,2014-08-07,20,19527,17941
5252,2014-08-07,21,19682,17997
5253,2014-08-07,22,18535,16760
5254,2014-08-07,23,17066,15295
5255,2014-08-07,24,15828,14224
5256,2014-08-08,1,15417,13514
5257,2014-08-08,2,15204,13076
5258,2014-08-08,3,15046,12839
5259,2014-08-08,4,15034,12718
5260,2014-08-08,5,15290,13108
5261,2014-08-08,6,15458,13741
5262,2014-08-08,7,16968,14653
5263,2014-08-08,8,17497,15505
5264,2014-08-08,9,17927,16058
5265,2014-08-08,10,18318,16571
5266,2014-08-08,11,18733,17010
5267,2014-08-08,12,18995,17223
5268,2014-08-08,13,19444,17476
5269,2014-08-08,14,19542,17653
5270,2014-08-08,15,19944,17871
5271,2014-08-08,16,20163,18182
5272,2014-08-08,17,20379,18437
5273,2014-08-08,18,20004,18332
5274,2014-08-08,19,19568,18148
5275,2014-08-08,20,19362,17913
5276,2014-08-08,21,19180,17665
5277,2014-08-08,22,18110,16433
5278,2014-08-08,23,16567,15047
5279,2014-08-08,24,15621,13927
5280,2014-08-09,1,15110,13138
5281,2014-08-09,2,14875,12758
5282,2014-08-09,3,14592,12375
5283,2014-08-09,4,14733,12236
5284,2014-08-09,5,14453,12290
5285,2014-08-09,6,14559,12378
5286,2014-08-09,7,14843,12839
5287,2014-08-09,8,15822,13767
5288,2014-08-09,9,16766,14724
5289,2014-08-09,10,17273,15419
5290,2014-08-09,11,17386,15834
5291,2014-08-09,12,17251,16022
5292,2014-08-09,13,17461,16252
5293,2014-08-09,14,17656,16371
5294,2014-08-09,15,17890,16514
5295,2014-08-09,16,18235,16897
5296,2014-08-09,17,18938,17430
5297,2014-08-09,18,18979,17525
5298,2014-08-09,19,18752,17351
5299,2014-08-09,20,18116,16930
5300,2014-08-09,21,17945,16829
5301,2014-08-09,22,17300,15818
5302,2014-08-09,23,16588,14725
5303,2014-08-09,24,15742,13692
5304,2014-08-10,1,15201,12982
5305,2014-08-10,2,15233,12492
5306,2014-08-10,3,14913,12134
5307,2014-08-10,4,15023,12028
5308,2014-08-10,5,14978,12010
5309,2014-08-10,6,14844,11866
5310,2014-08-10,7,14268,12136
5311,2014-08-10,8,15512,13129
5312,2014-08-10,9,16350,14263
5313,2014-08-10,10,17283,15066
5314,2014-08-10,11,17395,15596
5315,2014-08-10,12,17396,16162
5316,2014-08-10,13,17733,16308
5317,2014-08-10,14,17973,16677
5318,2014-08-10,15,18538,17106
5319,2014-08-10,16,19215,17711
5320,2014-08-10,17,19595,18225
5321,2014-08-10,18,19619,18362
5322,2014-08-10,19,19433,18117
5323,2014-08-10,20,19358,17922
5324,2014-08-10,21,18998,17804
5325,2014-08-10,22,17907,16777
5326,2014-08-10,23,16825,15350
5327,2014-08-10,24,16769,14367
5328,2014-08-11,1,16227,13666
5329,2014-08-11,2,16278,13291
5330,2014-08-11,3,15973,13103
5331,2014-08-11,4,16080,13059
5332,2014-08-11,5,16135,13416
5333,2014-08-11,6,16813,14395
5334,2014-08-11,7,18101,15559
5335,2014-08-11,8,18830,16635
5336,2014-08-11,9,19546,17509
5337,2014-08-11,10,19902,18211
5338,2014-08-11,11,20400,18824
5339,2014-08-11,12,21394,19324
5340,2014-08-11,13,21736,19767
5341,2014-08-11,14,21796,19466
5342,2014-08-11,15,21392,19355
5343,2014-08-11,16,21892,19535
5344,2014-08-11,17,21901,19617
5345,2014-08-11,18,21470,19392
5346,2014-08-11,19,20934,19058
5347,2014-08-11,20,21375,19345
5348,2014-08-11,21,20810,19001
5349,2014-08-11,22,20249,17924
5350,2014-08-11,23,18478,16364
5351,2014-08-11,24,17489,15070
5352,2014-08-12,1,17248,14284
5353,2014-08-12,2,17108,13714
5354,2014-08-12,3,17249,13542
5355,2014-08-12,4,16619,13403
5356,2014-08-12,5,17016,13804
5357,2014-08-12,6,17687,14960
5358,2014-08-12,7,18931,16087
5359,2014-08-12,8,19551,17094
5360,2014-08-12,9,19472,17641
5361,2014-08-12,10,20025,18301
5362,2014-08-12,11,20422,18696
5363,2014-08-12,12,20523,18987
5364,2014-08-12,13,20467,19340
5365,2014-08-12,14,20689,19469
5366,2014-08-12,15,20747,19379
5367,2014-08-12,16,20455,19211
5368,2014-08-12,17,20535,19313
5369,2014-08-12,18,20076,18970
5370,2014-08-12,19,19975,18713
5371,2014-08-12,20,20150,18784
5372,2014-08-12,21,19959,18509
5373,2014-08-12,22,19187,17229
5374,2014-08-12,23,17910,15762
5375,2014-08-12,24,16890,14640
5376,2014-08-13,1,17023,14007
5377,2014-08-13,2,16710,13348
5378,2014-08-13,3,16524,13012
5379,2014-08-13,4,16534,13036
5380,2014-08-13,5,16175,13357
5381,2014-08-13,6,17033,14373
5382,2014-08-13,7,17811,15308
5383,2014-08-13,8,18454,16272
5384,2014-08-13,9,18674,16548
5385,2014-08-13,10,19370,16869
5386,2014-08-13,11,19590,17122
5387,2014-08-13,12,19593,17235
5388,2014-08-13,13,19551,17379
5389,2014-08-13,14,19313,17181
5390,2014-08-13,15,19255,17152
5391,2014-08-13,16,19354,17262
5392,2014-08-13,17,19500,17341
5393,2014-08-13,18,19317,16957
5394,2014-08-13,19,19499,16960
5395,2014-08-13,20,19361,17096
5396,2014-08-13,21,18751,16864
5397,2014-08-13,22,17685,15847
5398,2014-08-13,23,16283,14530
5399,2014-08-13,24,16004,13651
5400,2014-08-14,1,16405,13028
5401,2014-08-14,2,15985,12678
5402,2014-08-14,3,15561,12420
5403,2014-08-14,4,15575,12308
5404,2014-08-14,5,15942,12698
5405,2014-08-14,6,16496,13699
5406,2014-08-14,7,17410,14597
5407,2014-08-14,8,18044,15346
5408,2014-08-14,9,18027,15525
5409,2014-08-14,10,18586,15777
5410,2014-08-14,11,18801,15912
5411,2014-08-14,12,18825,15982
5412,2014-08-14,13,18974,16093
5413,2014-08-14,14,18817,15948
5414,2014-08-14,15,18634,15891
5415,2014-08-14,16,18930,16189
5416,2014-08-14,17,19053,16322
5417,2014-08-14,18,18872,16066
5418,2014-08-14,19,18760,16294
5419,2014-08-14,20,18652,16559
5420,2014-08-14,21,18680,16515
5421,2014-08-14,22,18016,15457
5422,2014-08-14,23,17011,14237
5423,2014-08-14,24,16615,13209
5424,2014-08-15,1,16148,12719
5425,2014-08-15,2,15757,12353
5426,2014-08-15,3,15541,12056
5427,2014-08-15,4,15509,12081
5428,2014-08-15,5,15470,12473
5429,2014-08-15,6,16134,13361
5430,2014-08-15,7,15997,14187
5431,2014-08-15,8,16684,14988
5432,2014-08-15,9,17176,15405
5433,2014-08-15,10,17355,15570
5434,2014-08-15,11,17602,15736
5435,2014-08-15,12,17809,15830
5436,2014-08-15,13,17737,15824
5437,2014-08-15,14,17676,15756
5438,2014-08-15,15,17693,15796
5439,2014-08-15,16,17744,15844
5440,2014-08-15,17,17961,15897
5441,2014-08-15,18,18059,15834
5442,2014-08-15,19,18050,15893
5443,2014-08-15,20,18083,16108
5444,2014-08-15,21,18176,16017
5445,2014-08-15,22,17311,14738
5446,2014-08-15,23,16061,13696
5447,2014-08-15,24,15785,12741
5448,2014-08-16,1,15274,12147
5449,2014-08-16,2,15336,11837
5450,2014-08-16,3,15135,11604
5451,2014-08-16,4,14912,11527
5452,2014-08-16,5,14535,11578
5453,2014-08-16,6,14765,11868
5454,2014-08-16,7,14374,12316
5455,2014-08-16,8,15681,13188
5456,2014-08-16,9,16250,13990
5457,2014-08-16,10,17464,14505
5458,2014-08-16,11,17493,14847
5459,2014-08-16,12,17658,14860
5460,2014-08-16,13,17553,14819
5461,2014-08-16,14,17570,14697
5462,2014-08-16,15,17630,14712
5463,2014-08-16,16,17877,14875
5464,2014-08-16,17,18003,15188
5465,2014-08-16,18,17874,15195
5466,2014-08-16,19,17476,15009
5467,2014-08-16,20,17497,15213
5468,2014-08-16,21,17440,14971
5469,2014-08-16,22,16741,14337
5470,2014-08-16,23,16233,13562
5471,2014-08-16,24,15516,12703
5472,2014-08-17,1,15012,12106
5473,2014-08-17,2,14885,11771
5474,2014-08-17,3,14498,11497
5475,2014-08-17,4,14474,11362
5476,2014-08-17,5,14468,11382
5477,2014-08-17,6,14483,11447
5478,2014-08-17,7,14545,11782
5479,2014-08-17,8,15852,12660
5480,2014-08-17,9,15741,13350
5481,2014-08-17,10,16492,13946
5482,2014-08-17,11,16996,14342
5483,2014-08-17,12,17016,14178
5484,2014-08-17,13,17295,14405
5485,2014-08-17,14,17259,14368
5486,2014-08-17,15,17238,14391
5487,2014-08-17,16,17609,14738
5488,2014-08-17,17,18085,15465
5489,2014-08-17,18,18261,15644
5490,2014-08-17,19,17955,15583
5491,2014-08-17,20,17603,15885
5492,2014-08-17,21,17653,15926
5493,2014-08-17,22,16975,14888
5494,2014-08-17,23,15896,13824
5495,2014-08-17,24,15199,12847
5496,2014-08-18,1,15082,12316
5497,2014-08-18,2,15038,12018
5498,2014-08-18,3,14982,11901
5499,2014-08-18,4,14873,11930
5500,2014-08-18,5,15204,12291
5501,2014-08-18,6,15812,13266
5502,2014-08-18,7,16769,14389
5503,2014-08-18,8,17350,15141
5504,2014-08-18,9,17245,15561
5505,2014-08-18,10,17706,15880
5506,2014-08-18,11,18085,16200
5507,2014-08-18,12,18431,16533
5508,2014-08-18,13,19076,16793
5509,2014-08-18,14,19057,16756
5510,2014-08-18,15,19272,16785
5511,2014-08-18,16,19276,17059
5512,2014-08-18,17,19604,17377
5513,2014-08-18,18,19492,17302
5514,2014-08-18,19,19511,17215
5515,2014-08-18,20,19422,17510
5516,2014-08-18,21,19070,17293
5517,2014-08-18,22,18213,16000
5518,2014-08-18,23,16251,14589
5519,2014-08-18,24,16177,13585
5520,2014-08-19,1,15753,12910
5521,2014-08-19,2,15647,12547
5522,2014-08-19,3,15569,12416
5523,2014-08-19,4,15595,12446
5524,2014-08-19,5,15778,12838
5525,2014-08-19,6,16160,13760
5526,2014-08-19,7,16790,14555
5527,2014-08-19,8,17902,15446
5528,2014-08-19,9,18303,15920
5529,2014-08-19,10,18524,16080
5530,2014-08-19,11,19107,16616
5531,2014-08-19,12,19034,16753
5532,2014-08-19,13,18907,16963
5533,2014-08-19,14,18894,17031
5534,2014-08-19,15,19456,17245
5535,2014-08-19,16,19874,17649
5536,2014-08-19,17,20057,17987
5537,2014-08-19,18,19466,17705
5538,2014-08-19,19,19112,17328
5539,2014-08-19,20,19712,17964
5540,2014-08-19,21,19462,17613
5541,2014-08-19,22,18389,16365
5542,2014-08-19,23,16805,15008
5543,2014-08-19,24,16469,14121
5544,2014-08-20,1,16464,13473
5545,2014-08-20,2,16053,13145
5546,2014-08-20,3,15629,12943
5547,2014-08-20,4,15770,12895
5548,2014-08-20,5,15716,13303
5549,2014-08-20,6,16266,14164
5550,2014-08-20,7,17559,15089
5551,2014-08-20,8,18352,16147
5552,2014-08-20,9,18602,16624
5553,2014-08-20,10,19351,17178
5554,2014-08-20,11,19684,17487
5555,2014-08-20,12,20079,17790
5556,2014-08-20,13,20275,18026
5557,2014-08-20,14,20233,18050
5558,2014-08-20,15,20448,18300
5559,2014-08-20,16,20969,18525
5560,2014-08-20,17,21047,18776
5561,2014-08-20,18,21049,18680
5562,2014-08-20,19,20851,18652
5563,2014-08-20,20,20948,18940
5564,2014-08-20,21,20388,18597
5565,2014-08-20,22,18466,17201
5566,2014-08-20,23,17089,15831
5567,2014-08-20,24,16321,14662
5568,2014-08-21,1,16466,14044
5569,2014-08-21,2,16389,13665
5570,2014-08-21,3,16301,13391
5571,2014-08-21,4,15978,13323
5572,2014-08-21,5,15928,13791
5573,2014-08-21,6,16408,14787
5574,2014-08-21,7,17894,15874
5575,2014-08-21,8,18386,16804
5576,2014-08-21,9,19303,17348
5577,2014-08-21,10,20142,17907
5578,2014-08-21,11,20754,18396
5579,2014-08-21,12,21036,18674
5580,2014-08-21,13,20910,18852
5581,2014-08-21,14,21072,18796
5582,2014-08-21,15,21525,19146
5583,2014-08-21,16,21400,19313
5584,2014-08-21,17,21425,19532
5585,2014-08-21,18,21431,19320
5586,2014-08-21,19,20945,19140
5587,2014-08-21,20,21122,19399
5588,2014-08-21,21,20701,19150
5589,2014-08-21,22,19253,17803
5590,2014-08-21,23,17967,16466
5591,2014-08-21,24,16740,15191
5592,2014-08-22,1,16300,14466
5593,2014-08-22,2,16419,13899
5594,2014-08-22,3,16178,13586
5595,2014-08-22,4,15962,13509
5596,2014-08-22,5,15899,13868
5597,2014-08-22,6,16370,14891
5598,2014-08-22,7,16891,15843
5599,2014-08-22,8,17511,16765
5600,2014-08-22,9,18940,17490
5601,2014-08-22,10,19068,17889
5602,2014-08-22,11,19302,18271
5603,2014-08-22,12,19441,18477
5604,2014-08-22,13,19666,18718
5605,2014-08-22,14,19737,18864
5606,2014-08-22,15,19864,18822
5607,2014-08-22,16,20174,18941
5608,2014-08-22,17,20492,19152
5609,2014-08-22,18,20681,18935
5610,2014-08-22,19,20298,18600
5611,2014-08-22,20,19893,18595
5612,2014-08-22,21,19498,18287
5613,2014-08-22,22,18669,17244
5614,2014-08-22,23,17058,15778
5615,2014-08-22,24,16085,14738
5616,2014-08-23,1,15892,13995
5617,2014-08-23,2,15834,13267
5618,2014-08-23,3,15658,13001
5619,2014-08-23,4,15520,12934
5620,2014-08-23,5,15368,13033
5621,2014-08-23,6,15207,13420
5622,2014-08-23,7,15243,13856
5623,2014-08-23,8,15952,14831
5624,2014-08-23,9,16517,15538
5625,2014-08-23,10,17133,15991
5626,2014-08-23,11,17310,16292
5627,2014-08-23,12,17290,16274
5628,2014-08-23,13,17563,16285
5629,2014-08-23,14,17140,16193
5630,2014-08-23,15,17175,16154
5631,2014-08-23,16,17742,16496
5632,2014-08-23,17,17718,16741
5633,2014-08-23,18,17776,16770
5634,2014-08-23,19,17223,16323
5635,2014-08-23,20,17440,16477
5636,2014-08-23,21,17146,16227
5637,2014-08-23,22,16321,15272
5638,2014-08-23,23,15631,14370
5639,2014-08-23,24,15316,13529
5640,2014-08-24,1,14899,12933
5641,2014-08-24,2,14748,12510
5642,2014-08-24,3,14272,12185
5643,2014-08-24,4,14424,12081
5644,2014-08-24,5,14417,12068
5645,2014-08-24,6,14632,12213
5646,2014-08-24,7,15145,12543
5647,2014-08-24,8,15562,13309
5648,2014-08-24,9,15936,14196
5649,2014-08-24,10,16466,14794
5650,2014-08-24,11,16792,15252
5651,2014-08-24,12,17117,15813
5652,2014-08-24,13,17189,15907
5653,2014-08-24,14,17325,16107
5654,2014-08-24,15,17915,16404
5655,2014-08-24,16,18315,16782
5656,2014-08-24,17,18922,17411
5657,2014-08-24,18,18574,17354
5658,2014-08-24,19,18127,17001
5659,2014-08-24,20,18302,17154
5660,2014-08-24,21,17970,17008
5661,2014-08-24,22,17233,15916
5662,2014-08-24,23,15975,14717
5663,2014-08-24,24,15632,13780
5664,2014-08-25,1,15034,13124
5665,2014-08-25,2,15235,12703
5666,2014-08-25,3,15067,12428
5667,2014-08-25,4,15389,12662
5668,2014-08-25,5,15620,13168
5669,2014-08-25,6,16440,14257
5670,2014-08-25,7,17595,15323
5671,2014-08-25,8,17687,16092
5672,2014-08-25,9,18534,17017
5673,2014-08-25,10,19644,17704
5674,2014-08-25,11,20358,18061
5675,2014-08-25,12,21066,18716
5676,2014-08-25,13,21459,19131
5677,2014-08-25,14,21489,19070
5678,2014-08-25,15,22000,19492
5679,2014-08-25,16,21832,19658
5680,2014-08-25,17,22299,20061
5681,2014-08-25,18,22520,20027
5682,2014-08-25,19,21794,19607
5683,2014-08-25,20,21773,19534
5684,2014-08-25,21,21047,19169
5685,2014-08-25,22,19896,17785
5686,2014-08-25,23,18160,16320
5687,2014-08-25,24,17369,15192
5688,2014-08-26,1,16616,14259
5689,2014-08-26,2,16639,13583
5690,2014-08-26,3,16482,13476
5691,2014-08-26,4,16356,13397
5692,2014-08-26,5,16850,13832
5693,2014-08-26,6,17317,14974
5694,2014-08-26,7,18667,16140
5695,2014-08-26,8,19182,17242
5696,2014-08-26,9,20192,18160
5697,2014-08-26,10,20508,18753
5698,2014-08-26,11,21541,19474
5699,2014-08-26,12,22035,20074
5700,2014-08-26,13,22526,20574
5701,2014-08-26,14,23040,20821
5702,2014-08-26,15,23139,21018
5703,2014-08-26,16,23563,21316
5704,2014-08-26,17,23518,21363
5705,2014-08-26,18,22777,20893
5706,2014-08-26,19,22349,20770
5707,2014-08-26,20,22279,20992
5708,2014-08-26,21,21640,20524
5709,2014-08-26,22,20450,19287
5710,2014-08-26,23,19084,17659
5711,2014-08-26,24,17990,16332
5712,2014-08-27,1,17096,15414
5713,2014-08-27,2,16908,14915
5714,2014-08-27,3,16408,14352
5715,2014-08-27,4,16198,14048
5716,2014-08-27,5,16666,14310
5717,2014-08-27,6,17302,15173
5718,2014-08-27,7,18403,16142
5719,2014-08-27,8,19079,17055
5720,2014-08-27,9,19729,17730
5721,2014-08-27,10,19886,18021
5722,2014-08-27,11,20088,18397
5723,2014-08-27,12,21215,18745
5724,2014-08-27,13,21583,19039
5725,2014-08-27,14,21354,18787
5726,2014-08-27,15,21318,18859
5727,2014-08-27,16,21785,19224
5728,2014-08-27,17,22030,19247
5729,2014-08-27,18,21569,18726
5730,2014-08-27,19,21258,18456
5731,2014-08-27,20,21161,18600
5732,2014-08-27,21,20431,18050
5733,2014-08-27,22,18993,16763
5734,2014-08-27,23,17719,15297
5735,2014-08-27,24,16469,14111
5736,2014-08-28,1,15858,13506
5737,2014-08-28,2,15725,13105
5738,2014-08-28,3,15662,12799
5739,2014-08-28,4,15432,12727
5740,2014-08-28,5,15674,13166
5741,2014-08-28,6,16303,14048
5742,2014-08-28,7,17627,15115
5743,2014-08-28,8,17512,15682
5744,2014-08-28,9,18046,16044
5745,2014-08-28,10,18377,16267
5746,2014-08-28,11,18688,16406
5747,2014-08-28,12,19193,16599
5748,2014-08-28,13,19875,16792
5749,2014-08-28,14,19716,16692
5750,2014-08-28,15,20086,17000
5751,2014-08-28,16,20338,17351
5752,2014-08-28,17,20628,17544
5753,2014-08-28,18,20344,17536
5754,2014-08-28,19,20150,17197
5755,2014-08-28,20,20436,17537
5756,2014-08-28,21,19528,17170
5757,2014-08-28,22,18201,15961
5758,2014-08-28,23,16505,14547
5759,2014-08-28,24,16225,13681
5760,2014-08-29,1,15694,12986
5761,2014-08-29,2,15577,12664
5762,2014-08-29,3,15358,12352
5763,2014-08-29,4,15444,12438
5764,2014-08-29,5,15600,12840
5765,2014-08-29,6,16278,13637
5766,2014-08-29,7,16984,14408
5767,2014-08-29,8,17747,15151
5768,2014-08-29,9,18295,15631
5769,2014-08-29,10,18396,15825
5770,2014-08-29,11,18646,16079
5771,2014-08-29,12,18868,16335
5772,2014-08-29,13,19338,16525
5773,2014-08-29,14,19287,16620
5774,2014-08-29,15,19328,16656
5775,2014-08-29,16,19595,16943
5776,2014-08-29,17,19820,17165
5777,2014-08-29,18,19676,16931
5778,2014-08-29,19,19296,16584
5779,2014-08-29,20,19435,17130
5780,2014-08-29,21,18635,16521
5781,2014-08-29,22,17881,15588
5782,2014-08-29,23,16941,14405
5783,2014-08-29,24,16447,13411
5784,2014-08-30,1,15934,12808
5785,2014-08-30,2,15431,12367
5786,2014-08-30,3,15168,12029
5787,2014-08-30,4,15038,11812
5788,2014-08-30,5,14957,11906
5789,2014-08-30,6,15169,12213
5790,2014-08-30,7,15168,12582
5791,2014-08-30,8,16381,13694
5792,2014-08-30,9,17077,14409
5793,2014-08-30,10,17886,15069
5794,2014-08-30,11,18142,15693
5795,2014-08-30,12,18631,16196
5796,2014-08-30,13,18612,16679
5797,2014-08-30,14,18731,16943
5798,2014-08-30,15,19189,17282
5799,2014-08-30,16,19676,17584
5800,2014-08-30,17,19322,17724
5801,2014-08-30,18,19151,17751
5802,2014-08-30,19,19077,17368
5803,2014-08-30,20,19503,17767
5804,2014-08-30,21,18922,17419
5805,2014-08-30,22,18530,16398
5806,2014-08-30,23,17802,15275
5807,2014-08-30,24,17396,14444
5808,2014-08-31,1,16892,13823
5809,2014-08-31,2,16729,13492
5810,2014-08-31,3,16344,13152
5811,2014-08-31,4,16252,12960
5812,2014-08-31,5,15993,12901
5813,2014-08-31,6,16135,13106
5814,2014-08-31,7,15962,13396
